Lead_Id,Request_Hour,Request_Weekday,Request_MonthDay,Within24,Within48,Within72,WithinWeek,WithinWeeks,WithinMonth,ContactByEmail,ContactByTelephone,DistanceToDealer,Sale_or_NoSale,LeadProvider_Id,FirstNamePresent,LastNamePresent,AddressPresent,CityPresent,EmailPresent,TelephonePresent,PersonalInfo_Total,EmailUserNameLength,EmailUserNameBelievable,FIRST_NAME_LENGTH,FirstNameBelievable,LAST_NAME_LENGTH,LastNameBelievable,NameBelievable,NumberOfTelephones,Status,YearOfCarModel,Manufacturer,Model,ModelYearPresent,ManufacturerPresent,ModelPresent,TradeInModelYear,City,State
1279,22,1,12,0,0,0,0,1,0,0,1,7.54,0,LP002,1,1,1,1,1,1,6,11,0,4,1,10,1,1,1,NEW,2009,Suzuki,Aerio,1,1,1,2003,Courtland,CA
1223,10,2,22,0,0,0,0,1,0,0,1,7.87,0,LP003,1,1,1,1,1,1,6,15,0,9,1,5,1,1,2,NEW,2008,BMW,X6,1,1,1,1996,San Francisco,CA
822,11,5,6,0,0,0,0,1,0,0,1,27.264,0,LP009,1,1,1,1,1,1,6,7,0,5,1,8,1,1,1,NEW,2009,Acura,RL,1,1,1,1996,Courtland,CA
1188,20,3,2,0,0,0,0,1,0,0,1,32.45,1,LP009,1,1,1,1,1,1,6,7,0,6,1,10,1,1,1,NEW,2008,Volvo,C30,1,1,1,2001,Elberta,AL
672,10,1,10,0,0,0,0,1,0,0,1,31.99,0,LP007,1,1,1,1,1,1,6,7,0,5,1,4,1,1,1,NEW,2008,Chevrolet,TrailBlazer,1,1,1,2006,Valencia,CA
1056,12,4,13,0,0,0,1,0,0,0,1,62.65,0,LP004,1,1,1,1,1,1,6,10,0,6,1,8,1,1,1,NEW,2008,Audi,A8,1,1,1,1998,New York,NY
767,19,1,30,0,0,0,0,1,0,0,1,27.264,0,LP009,1,1,1,1,1,1,6,7,0,5,1,9,1,1,1,NEW,2009,BMW,7 Series,1,1,1,2000,Las Vegas,NM
902,15,5,10,0,0,0,0,1,0,0,1,12.25,0,LP004,1,1,1,1,1,1,6,9,0,6,1,6,1,1,1,NEW,2009,Toyota,Avalon,1,1,1,1996,Marion,AR
172,19,3,17,0,0,0,0,1,0,0,1,23.6,0,LP004,1,1,1,1,1,1,6,10,0,8,1,10,1,1,1,NEW,2008,Audi,A3,1,1,1,2004,Los Angeles,CA
668,15,2,15,0,0,0,0,1,0,0,1,14.3,0,LP003,1,1,1,1,1,1,6,16,0,9,1,5,1,1,1,NEW,2009,Infiniti,G37,1,1,1,2000,Conway,AR
568,17,7,13,0,0,0,0,1,0,0,1,27.264,0,LP004,1,1,1,1,1,1,6,11,0,7,1,4,1,1,1,NEW,2008,Chevrolet,TrailBlazer,1,1,1,2003,Farmington,NM
1016,15,5,17,0,0,0,0,1,0,0,1,27.264,0,LP009,1,1,1,1,1,1,6,9,0,4,1,5,1,1,1,NEW,2008,Acura,RL,1,1,1,2006,Pell City,AL
331,20,2,23,0,0,0,0,1,0,0,1,13.99,0,LP010,1,1,1,1,1,1,6,10,0,8,1,5,1,1,1,NEW,2009,Chevrolet,Silverado,1,1,1,2005,Foley,AL
869,16,5,22,0,0,0,0,1,0,0,1,27.264,0,LP004,1,1,1,1,1,1,6,8,0,3,1,7,1,1,1,NEW,2008,Toyota,Corolla,1,1,1,2006,Lake City,AR
529,15,1,8,0,0,0,0,0,1,0,1,11.02,0,LP004,1,1,1,1,1,1,6,8,0,5,1,5,1,1,1,NEW,2008,Jaguar,XF,1,1,1,2005,Las Vegas,NM
434,9,4,18,0,0,0,0,0,0,0,1,37.75,0,LP005,1,1,1,1,1,1,6,5,0,7,1,4,1,1,1,NEW,2008,Toyota,Camry,1,1,1,1997,Los Angeles,CA
1187,20,6,23,0,0,0,0,0,0,0,1,46.94,0,LP006,1,1,1,1,1,1,6,7,0,4,1,5,1,1,1,NEW,2008,Acura,TL,1,1,1,2003,Foley,AL
1281,14,7,5,0,0,0,0,0,0,0,1,32.65,0,LP009,1,1,1,1,1,1,6,6,0,8,1,4,1,1,1,NEW,2008,Acura,RL,1,1,1,2001,Wassila,AK
1224,16,6,8,0,0,0,0,0,0,0,1,39.65,0,LP009,1,1,1,1,1,1,6,12,0,4,1,7,1,1,1,NEW,2009,Chevrolet,Silverado,1,1,1,2003,New York,NY
768,14,2,28,0,0,0,0,0,0,0,1,40,0,LP002,1,1,1,1,1,1,6,8,0,6,1,7,1,1,1,NEW,2008,Honda,Accord2,1,1,1,2001,Globe,AZ
1017,16,5,19,0,0,0,0,0,0,0,1,773.97,0,LP002,1,1,1,1,1,1,6,7,0,5,1,8,1,1,1,USED,2007,Volvo,C30,1,1,1,1998,Payson,AZ
970,17,1,22,0,0,0,0,0,0,0,1,43.85,0,LP009,1,1,1,1,1,1,6,15,0,5,1,5,1,1,1,NEW,2008,Audi,A4,1,1,1,2001,Globe,AZ
409,12,4,6,0,0,0,0,0,0,0,1,45.96,0,LP006,1,1,1,1,1,1,6,9,0,6,1,6,1,1,1,NEW,2008,Ferrari,F2,1,1,1,2008,Lake City,AR
468,14,7,2,0,0,0,0,0,0,0,1,33.44,0,LP005,1,1,1,1,1,1,6,6,0,7,1,6,1,1,1,NEW,2009,Toyota,Highlander,1,1,1,2003,Meas,AZ
823,12,3,22,0,0,0,0,0,0,0,1,33.34,0,LP010,1,1,1,1,1,1,6,10,0,4,1,6,1,1,1,NEW,2009,Chevrolet,TrailBlazer,1,1,1,1998,Albany,NY
257,8,3,3,0,1,0,0,0,0,0,1,46.13,0,LP004,1,1,1,1,1,1,6,8,0,4,1,6,1,1,1,NEW,2008,Audi,A6,1,1,1,1998,Farmington,NM
298,20,6,4,0,0,0,0,0,0,0,1,28.01,0,LP007,1,1,1,1,1,1,6,6,0,5,1,4,1,1,1,NEW,2009,BMW,7 Series,1,1,1,1998,Elberta,AL
903,23,6,18,0,0,0,0,0,0,0,1,27.39,0,LP009,1,1,1,1,1,1,6,12,0,6,1,6,1,1,1,NEW,2009,Acura,TSX,1,1,1,2000,Hondo,NM
520,15,7,5,0,0,0,0,0,0,0,1,33.92,0,LP007,1,1,1,1,1,1,6,10,0,7,1,6,1,1,1,NEW,2008,BMW,3 Series,1,1,1,2006,San Francisco,CA
1280,9,6,20,0,1,0,0,0,0,0,1,31.58,0,LP001,1,1,1,1,1,1,6,11,0,4,1,4,1,1,1,NEW,2008,Acura,TL,1,1,1,1998,San Francisco,CA
471,3,1,6,0,0,0,0,0,0,0,1,47.21,1,LP008,1,1,1,1,1,1,6,9,0,6,1,8,1,1,1,NEW,2008,BMW,X6,1,1,1,2007,San Francisco,CA
366,23,3,17,0,0,0,0,0,0,0,1,30.95,0,LP009,1,1,1,1,1,1,6,6,0,5,1,6,1,1,1,NEW,2008,Chevrolet,Silverado,1,1,1,2007,New York,NY
1185,7,2,15,0,0,0,0,0,0,0,1,32.11,0,LP002,1,1,1,1,1,1,6,8,0,3,1,5,1,1,1,NEW,0,Jaguar,X-Type,1,1,0,2004,San Francisco,CA
500,2,6,23,0,1,0,0,0,0,0,1,28.34,0,LP005,1,1,1,1,1,1,6,9,0,7,1,4,1,1,1,NEW,2008,Chevrolet,Silverado,1,1,1,2003,Farmington,NM
620,7,2,26,0,0,0,0,0,0,0,1,27.68,0,LP001,1,1,1,1,1,1,6,15,0,6,1,8,1,1,1,NEW,2008,Audi,A4,1,1,1,2006,Elberta,AL
1299,8,5,7,0,1,0,0,0,0,0,1,36.21,0,LP010,1,1,1,1,1,1,6,7,0,4,1,6,1,1,1,NEW,2008,Suzuki,Aerio,1,1,1,2004,Elberta,AL
667,18,4,30,0,0,0,0,0,0,0,1,33.31,0,LP003,1,1,1,1,1,1,6,9,0,6,1,6,1,1,1,NEW,2009,Audi,A6,1,1,1,2004,Los Angeles,CA
1057,15,3,29,0,0,0,0,0,0,0,1,35.42,0,LP008,1,1,1,1,1,1,6,11,0,7,1,5,1,1,1,NEW,2009,Infiniti,G37,1,1,1,1996,Marion,AR
173,22,5,10,0,1,0,0,0,0,0,1,30.29,0,LP007,1,1,1,1,1,1,6,13,0,5,1,8,1,1,1,NEW,2008,Lexus,LS,1,1,1,2002,Hondo,NM
765,8,4,17,0,0,0,0,0,0,0,1,2286.33,0,LP006,1,1,1,1,1,1,6,14,0,6,1,6,1,1,1,USED,2008,Toyota,Avalon,1,1,1,1997,Albany,NY
1283,10,7,5,0,0,0,0,0,0,0,1,41.87,0,LP006,1,1,1,1,1,1,6,5,0,3,1,5,1,1,2,NEW,2009,Lotus,L1,1,1,1,2008,New York,NY
1230,6,2,30,0,0,0,0,0,0,0,1,37.03,0,LP002,1,1,1,1,1,1,6,10,0,7,1,5,1,1,1,NEW,2008,Lexus,LS,1,1,1,1998,New York,NY
1018,16,1,22,0,0,0,0,0,0,0,1,35.4,0,LP006,1,1,1,1,1,1,6,11,0,3,1,5,1,1,1,NEW,2008,Infiniti,G35,1,1,1,1999,Conway,AR
1298,19,1,6,0,0,0,0,0,0,0,1,27.48,0,LP004,1,1,1,1,1,1,6,13,0,6,1,5,1,1,2,NEW,2009,Infiniti,G35,1,1,1,1997,North Pole,AK
202,16,4,2,0,0,0,0,0,0,0,1,46.78,0,LP008,1,1,1,1,1,1,6,9,0,6,1,10,1,1,1,NEW,2008,Chevrolet,TrailBlazer,1,1,1,2007,Lake City,AR
766,10,1,29,0,0,0,0,0,0,0,1,41.7,0,LP009,1,1,1,1,1,1,6,7,0,7,1,6,1,1,1,NEW,2008,Hyundai,Sonata,1,1,1,2002,Courtland,CA
1282,22,1,10,0,0,0,0,0,1,0,1,9.42,0,LP002,1,1,1,1,1,1,6,13,0,6,1,7,1,1,2,NEW,2008,Toyota,Avalon,1,1,1,2003,Los Angeles,CA
1186,8,5,10,0,0,0,0,0,1,0,1,7.7,0,LP007,1,1,1,1,1,1,6,14,0,6,1,8,1,1,1,NEW,2008,Infiniti,QX4,1,1,1,2000,Conway,AR
606,12,6,13,0,0,0,0,0,1,0,1,10.36,0,LP001,1,1,1,1,1,1,6,7,0,5,1,8,1,1,1,NEW,2008,Chevrolet,TrailBlazer,1,1,1,2002,Wassila,AK
1019,18,7,15,0,0,0,0,0,0,0,1,176.41,0,LP003,1,1,1,1,1,1,6,9,0,6,1,4,1,1,1,NEW,2008,Audi,A4,1,1,1,2007,Las Vegas,NM
390,21,1,29,0,0,0,0,1,0,0,1,30.3,0,LP003,1,1,1,1,1,1,6,14,0,4,1,9,1,1,1,NEW,2008,Jaguar,X-Type,1,1,1,1998,Lake City,AR
332,13,7,27,0,0,0,0,1,0,0,1,33.47,0,LP005,1,1,1,1,1,1,6,7,0,7,1,8,1,1,1,NEW,2009,Jaguar,XF,1,1,1,2007,Valencia,CA
136,21,1,7,0,0,0,0,1,0,0,1,84.47,0,LP006,1,1,1,1,1,1,6,6,0,7,1,5,1,1,1,NEW,2009,Hyundai,Sonata,1,1,1,2000,Lake City,AR
230,19,5,5,0,0,0,0,0,0,0,1,115.71,0,LP003,1,1,1,1,1,1,6,9,0,5,1,7,1,1,1,NEW,2008,Ferrari,F1,1,1,1,2002,Lake City,AR
1058,20,1,7,0,0,0,0,0,0,0,1,36.95,0,LP004,1,1,1,1,1,1,6,13,0,7,1,6,1,1,1,NEW,2008,Audi,A6,1,1,1,2001,Las Vegas,NM
691,19,2,4,0,0,0,0,0,0,0,1,34.88,0,LP007,1,1,1,1,1,1,6,10,0,4,1,7,1,1,1,NEW,2009,Chevrolet,TrailBlazer,1,1,1,2008,Lake City,AR
904,21,6,12,0,0,0,0,0,0,0,1,137.72,0,LP010,1,1,1,1,1,1,6,7,0,6,1,7,1,1,1,NEW,2009,Infiniti,QX4,1,1,1,2001,Valencia,CA
231,20,4,13,0,0,0,0,0,0,0,1,57.19,0,LP002,1,1,1,1,1,1,6,7,0,7,1,6,1,1,1,NEW,2009,Suzuki,XL7,1,1,1,1997,Farmington,NM
499,14,3,2,0,0,0,0,0,0,0,1,61.93,0,LP004,1,1,1,1,1,1,6,8,0,6,1,7,1,1,1,NEW,2008,Suzuki,Aerio,1,1,1,1998,Pell City,AL
145,12,5,5,0,0,0,1,0,0,0,1,30.54,0,LP006,1,1,1,1,1,0,5,8,0,4,1,8,1,1,1,NEW,2009,Lotus,L1,1,1,1,1999,Elberta,AL
530,19,7,30,0,0,0,0,0,0,0,1,59.27,0,LP004,1,1,1,1,1,1,6,8,0,6,1,7,1,1,1,USED,2007,Mercedes Benz,C Class,1,1,1,2007,Conway,AR
906,10,2,7,0,0,0,1,0,0,0,1,108.29,0,LP001,1,1,1,1,1,1,6,9,0,6,1,8,1,1,1,NEW,2008,Audi,A3,1,1,1,1999,San Francisco,CA
1183,12,3,25,0,0,0,0,0,0,0,1,31.99,0,LP006,1,1,1,1,1,1,6,8,0,8,1,5,1,1,1,NEW,2009,Toyota,Avalon,1,1,1,2001,Albany,NY
605,19,6,11,0,0,0,0,0,0,0,1,29.17,0,LP005,1,1,1,1,1,1,6,12,0,4,1,9,1,1,1,NEW,2008,Ferrari,F2,1,1,1,1997,Lake City,AR
1381,11,7,30,0,1,0,0,0,0,0,1,30.1,0,LP006,1,1,1,1,1,1,6,8,0,6,1,8,1,1,1,NEW,2009,Toyota,Camry,1,1,1,2008,Conway,AR
1225,10,2,11,0,0,0,0,0,0,0,1,36.33,0,LP007,1,1,1,1,1,1,6,8,0,6,1,6,1,1,1,NEW,2009,Jaguar,XF,1,1,1,2001,Pell City,AL
1184,0,3,22,0,0,0,0,0,0,0,1,33.88,0,LP003,1,1,1,1,1,1,6,9,0,7,1,7,1,1,1,NEW,2009,Acura,TSX,1,1,1,2000,Valencia,CA
907,13,2,13,0,0,0,0,0,0,0,1,39.49,0,LP002,1,1,1,1,1,1,6,12,0,7,1,8,1,1,1,NEW,2009,Toyota,Avalon,1,1,1,2002,Meas,AZ
604,10,3,8,0,0,0,0,0,0,0,1,41.23,0,LP007,1,1,1,1,1,0,5,8,0,6,1,5,1,1,1,NEW,2008,Chevrolet,Silverado,1,1,1,2003,Wassila,AK
824,15,1,15,0,1,0,0,0,0,0,1,27.53,0,LP003,1,1,1,1,1,1,6,8,0,4,1,6,1,1,1,NEW,2008,Honda,Accord1,1,1,1,1997,San Francisco,CA
1382,14,5,14,0,0,0,0,1,0,0,1,27.264,0,LP003,1,1,1,1,1,1,6,9,0,4,1,8,1,1,1,NEW,2008,BMW,Z4,1,1,1,1998,Conway,AR
532,22,1,9,0,0,0,0,1,0,0,1,37.78,0,LP006,1,1,1,1,1,1,6,12,0,6,1,4,1,1,1,NEW,2009,Hyundai,Sonata,1,1,1,2005,New York,NY
1383,11,6,23,0,0,0,0,1,0,0,1,55.72,0,LP004,1,1,1,1,1,1,6,8,0,5,1,6,1,1,1,NEW,2008,Infiniti,G37,1,1,1,2000,Las Vegas,NM
1059,0,7,21,0,0,0,0,1,0,0,1,37.24,0,LP005,1,1,1,1,1,1,6,11,0,9,1,6,1,1,1,NEW,2008,Volvo,C70,1,1,1,2000,Pell City,AL
1020,23,1,6,0,0,0,0,1,0,0,1,253.03,0,LP002,1,1,1,1,1,1,6,6,0,5,1,8,1,1,1,NEW,2008,Chevrolet,Silverado,1,1,1,2001,North Pole,AK
905,22,7,7,0,0,0,0,1,0,0,1,28.57,0,LP003,1,1,1,1,1,1,6,9,0,4,1,6,1,1,1,NEW,2008,Lexus,ES,1,1,1,2007,Farmington,NM
1231,21,2,16,0,0,0,0,1,0,0,1,33.49,0,LP004,1,1,1,1,1,1,6,8,0,5,1,8,1,1,1,NEW,2008,Toyota,Avalon,1,1,1,2002,San Francisco,CA
258,15,4,25,0,0,0,0,0,1,0,1,19.1,0,LP009,1,1,1,1,1,1,6,15,0,7,1,7,1,1,2,NEW,2008,Jaguar,X-Type,1,1,1,2006,Farmington,NM
621,18,5,4,0,0,0,0,1,0,0,1,192.2,0,LP005,1,1,1,1,1,1,6,11,0,5,1,5,1,1,1,NEW,2008,Chevrolet,Silverado,1,1,1,1996,Conway,AR
1021,16,4,13,0,0,0,0,1,0,0,1,39.62,0,LP005,1,1,1,1,1,1,6,5,0,5,1,5,1,1,1,NEW,2008,Infiniti,QX4,1,1,1,2008,New York,NY
456,14,5,2,0,0,0,0,1,0,0,1,36.46,0,LP007,1,1,1,1,1,1,6,7,0,5,1,4,1,1,1,NEW,2008,Acura,TSX,1,1,1,2008,New York,NY
1284,11,2,22,0,0,0,0,1,0,0,1,36.85,0,LP007,1,1,1,1,1,1,6,12,0,4,1,7,1,1,1,NEW,2009,Honda,Fit,1,1,1,1998,Farmington,NM
764,20,5,2,0,0,0,0,1,0,0,1,34.44,0,LP003,1,1,1,1,1,1,6,14,0,4,1,6,1,1,1,NEW,2009,Volvo,S60,1,1,1,2005,Payson,AZ
1384,7,1,13,0,0,0,0,0,1,0,1,27.264,0,LP010,1,1,1,1,1,1,6,13,0,5,1,8,1,1,1,NEW,2008,Lexus,ES,1,1,1,1999,San Francisco,CA
531,11,6,3,0,0,0,0,1,0,0,1,39.7,0,LP002,1,1,1,1,1,1,6,11,0,4,1,7,1,1,1,NEW,2008,Hyundai,Sonata,1,1,1,1998,Hondo,NM
1182,19,4,1,0,0,0,0,1,0,0,1,31.9,0,LP002,1,1,1,1,1,1,6,14,0,7,1,6,1,1,1,NEW,2009,Volvo,C70,1,1,1,2002,Globe,AZ
552,15,1,26,0,0,0,0,1,0,0,1,50.67,0,LP007,1,1,1,1,1,1,6,6,0,3,1,7,1,1,1,USED,2006,Suzuki,Aerio,1,1,1,1997,Los Angeles,CA
1181,12,5,11,0,0,0,0,1,0,0,1,34.9,0,LP007,1,1,1,1,1,1,6,7,0,4,1,9,1,1,1,USED,2001,Acura,TSX,1,1,1,2004,Elberta,AL
391,16,6,5,0,0,0,0,1,0,0,1,27.47,0,LP006,1,1,1,1,1,1,6,7,0,4,1,7,1,1,1,NEW,2009,Volvo,S60,1,1,1,2005,Farmington,NM
1022,8,5,2,0,0,0,0,1,0,0,1,31.82,0,LP006,1,1,1,1,1,1,6,9,0,3,1,3,1,1,1,NEW,2009,BMW,Z4,1,1,1,2006,San Francisco,CA
174,1,5,29,0,0,0,0,1,0,0,1,32.17,0,LP003,1,1,1,1,1,1,6,6,0,4,1,4,1,1,1,NEW,2008,Toyota,Camry,1,1,1,2000,Farmington,NM
333,15,5,18,0,0,0,0,1,0,0,1,38.96,0,LP005,1,1,1,1,1,1,6,6,0,5,1,4,1,1,1,NEW,2008,Volvo,C30,1,1,1,2004,Globe,AZ
137,22,2,27,0,0,0,0,1,0,0,1,9.85,0,LP007,1,1,1,1,1,1,6,13,0,5,1,7,1,1,1,NEW,2008,Infiniti,G37,1,1,1,2007,Courtland,CA
498,21,7,25,0,0,0,0,1,0,0,1,9.37,0,LP010,1,1,1,1,1,1,6,12,0,9,1,5,1,1,1,NEW,2009,Audi,A6,1,1,1,2001,Courtland,CA
825,17,2,22,0,0,0,0,1,0,0,1,9.78,0,LP004,1,1,1,1,1,1,6,9,0,6,1,7,1,1,1,NEW,2008,Hyundai,Sonata,1,1,1,1999,Courtland,CA
1023,17,2,8,0,0,0,0,1,0,0,1,8.73,0,LP005,1,1,1,1,1,1,6,5,0,4,1,6,1,1,1,NEW,2008,Infiniti,QX4,1,1,1,2008,Los Angeles,CA
666,18,3,29,0,0,0,0,1,0,0,1,6.62,0,LP006,1,1,1,1,1,1,6,12,0,4,1,7,1,1,1,NEW,2008,Acura,RL,1,1,1,2008,Courtland,CA
692,16,7,5,0,0,0,0,1,0,0,1,5.08,0,LP002,1,1,1,1,1,1,6,6,0,5,1,6,1,1,1,NEW,2008,Hyundai,Accent,1,1,1,2007,Valencia,CA
144,9,3,9,0,0,0,0,0,0,0,1,400.32,0,LP009,1,1,1,1,1,1,6,12,0,4,1,7,1,1,1,USED,2005,Acura,RL,1,1,1,2007,Elberta,AL
1378,13,4,6,0,0,0,0,0,1,0,1,35.09,0,LP001,1,1,1,1,1,1,6,12,0,6,1,7,1,1,1,NEW,2008,Toyota,Corolla,1,1,1,2007,Courtland,CA
1060,15,1,10,0,0,0,0,0,1,0,1,42.86,0,LP007,1,1,1,1,1,1,6,6,0,6,1,6,1,1,1,NEW,2008,Audi,A4,1,1,1,2004,Farmington,NM
1232,12,6,23,0,0,0,1,0,0,0,1,49.45,0,LP009,1,1,1,1,1,1,6,9,0,6,1,10,1,1,2,USED,2007,Audi,A3,1,1,1,2000,New York,NY
1178,21,5,4,0,0,0,0,0,1,0,1,30.41,0,LP002,1,1,1,1,1,1,6,11,0,6,1,4,1,1,1,NEW,2008,Hyundai,Accent,1,1,1,2003,Wassila,AK
1379,22,6,24,0,0,0,0,0,1,0,1,28.69,0,LP001,1,1,1,1,1,1,6,15,0,8,1,7,1,1,1,NEW,2008,Jaguar,XF,1,1,1,2004,Conway,AR
367,18,3,15,0,0,0,0,0,1,0,1,28.42,0,LP009,1,1,1,1,1,1,6,5,0,4,1,11,1,1,2,NEW,2008,Infiniti,G35,1,1,1,2000,Payson,AZ
607,22,7,29,0,0,0,0,0,1,0,1,42.03,0,LP010,1,1,1,1,1,1,6,7,0,5,1,6,1,1,1,NEW,2008,Infiniti,QX4,1,1,1,1997,Albany,NY
1380,2,4,2,0,0,0,0,0,1,0,1,34.03,0,LP006,1,1,1,1,1,1,6,11,0,7,1,7,1,1,1,NEW,2008,Lotus,L2,1,1,1,1999,Marion,AR
622,16,5,3,0,0,0,0,0,1,0,1,52.36,0,LP004,1,1,1,1,1,1,6,16,0,7,1,8,1,1,1,NEW,2008,Jaguar,X-Type,1,1,1,2003,Farmington,NM
467,0,2,24,0,0,0,0,0,1,0,1,39.6,0,LP008,1,1,1,1,1,1,6,9,0,3,1,5,1,1,1,NEW,2008,Audi,A3,1,1,1,2007,Meas,AZ
203,20,1,21,0,0,0,0,0,1,0,1,28.07,0,LP001,1,1,1,1,1,1,6,10,0,5,1,9,1,1,2,NEW,2008,Lexus,ES,1,1,1,1998,Courtland,CA
1179,12,1,10,0,0,0,0,1,0,0,1,34.85,0,LP003,1,1,1,1,1,1,6,8,0,4,1,8,1,1,1,NEW,2008,Toyota,Avalon,1,1,1,1999,Albany,NY
908,12,3,15,0,0,0,0,1,0,0,1,36.3,0,LP004,1,1,1,1,1,1,6,7,0,5,1,7,1,1,1,NEW,2008,BMW,7 Series,1,1,1,2001,North Pole,AK
1024,9,4,8,0,0,0,0,1,0,0,1,35.74,0,LP004,1,1,1,1,1,1,6,10,0,6,1,8,1,1,1,NEW,2008,Suzuki,Reno,1,1,1,2002,Los Angeles,CA
1385,21,4,8,0,0,0,0,1,0,0,1,42.68,0,LP004,1,1,1,1,1,1,6,12,0,6,1,6,1,1,1,NEW,2009,Chevrolet,Silverado,1,1,1,1999,Los Angeles,CA
497,19,2,1,0,0,0,0,0,1,0,1,27.264,0,LP010,1,1,1,1,1,1,6,9,0,3,1,7,1,1,1,NEW,2009,Suzuki,Aerio,1,1,1,2000,North Pole,AK
1226,0,4,25,0,0,0,0,1,0,0,1,33.19,0,LP002,1,1,1,1,1,1,6,6,0,7,1,5,1,1,1,NEW,2008,Jaguar,S-Type,1,1,1,2001,Pell City,AL
1180,9,6,24,0,0,0,0,1,0,0,1,31.49,0,LP005,1,1,1,1,1,1,6,12,0,7,1,9,1,1,1,NEW,2009,Lexus,ES,1,1,1,1997,Valencia,CA
1376,11,5,3,0,0,0,0,1,0,0,1,42.04,0,LP002,1,1,1,1,1,1,6,9,0,6,1,7,1,1,1,NEW,2008,Toyota,Corolla,1,1,1,2001,Conway,AR
1233,10,7,27,0,0,0,0,1,0,0,1,27.264,0,LP009,1,1,1,1,1,1,6,7,0,7,1,8,1,1,1,NEW,2009,Lexus,ES,1,1,1,2000,Globe,AZ
1377,22,3,11,0,0,0,0,1,0,0,1,27.264,0,LP006,1,1,1,1,1,1,6,5,0,7,1,5,1,1,1,NEW,2009,Audi,A6,1,1,1,2007,Globe,AZ
551,14,1,30,0,0,0,0,0,0,0,1,38.49,0,LP006,1,1,1,1,1,1,6,8,0,7,1,7,1,1,1,NEW,2008,Suzuki,Aerio,1,1,1,2003,San Francisco,CA
826,11,4,2,0,0,0,0,0,1,0,1,12.55,0,LP005,1,1,1,1,1,1,6,8,0,7,1,7,1,1,2,NEW,2008,Chevrolet,TrailBlazer,1,1,1,1999,Pell City,AL
1375,16,2,8,0,0,0,0,0,1,0,1,21.99,0,LP007,1,1,1,1,1,1,6,8,0,6,1,5,1,1,1,NEW,2009,Audi,A6,1,1,1,2001,North Pole,AK
1061,9,2,7,0,0,0,0,0,1,0,1,13.8,0,LP004,1,1,1,1,1,1,6,9,0,4,1,8,1,1,1,NEW,2008,Jaguar,X-Type,1,1,1,1999,Payson,AZ
392,18,1,3,0,0,0,0,0,1,0,1,27.264,0,LP004,1,1,1,1,1,1,6,10,0,7,1,4,1,1,1,NEW,2009,Hyundai,Sonata,1,1,1,1996,San Francisco,CA
1025,11,5,25,0,0,0,0,0,1,0,1,12.01,0,LP008,1,1,1,1,1,1,6,5,0,5,1,7,1,1,1,NEW,2009,Lotus,L2,1,1,1,1997,Farmington,NM
1175,17,2,2,0,0,0,0,0,1,0,1,13.67,0,LP001,1,1,1,1,1,1,6,7,0,5,1,5,1,1,2,NEW,2008,Toyota,Avalon,1,1,1,2001,Hondo,NM
1373,19,1,25,0,0,0,0,0,1,0,1,18.26,0,LP002,1,1,1,1,1,1,6,12,0,6,1,3,1,1,1,NEW,2008,Jaguar,S-Type,1,1,1,2004,Globe,AZ
1374,15,2,16,0,0,0,0,0,1,0,1,13.17,0,LP005,1,1,1,1,1,1,6,10,0,8,1,6,1,1,2,NEW,2008,Audi,A3,1,1,1,1998,Las Vegas,NM
569,19,5,22,0,0,0,0,0,1,0,1,14.25,0,LP001,1,1,1,1,1,1,6,9,0,6,1,8,1,1,1,NEW,2008,Suzuki,Reno,1,1,1,2005,Courtland,CA
457,15,6,18,0,0,0,0,0,1,0,1,12.46,0,LP002,1,1,1,1,1,1,6,13,0,8,1,5,1,1,2,NEW,2008,Audi,A8,1,1,1,2004,New York,NY
870,11,3,14,0,0,0,0,0,1,0,1,27.264,0,LP006,1,1,1,1,1,1,6,10,0,7,1,7,1,1,1,NEW,2009,Ferrari,F2,1,1,1,2000,Wassila,AK
472,13,3,1,0,0,0,0,0,1,0,1,14.2,0,LP005,1,1,1,1,1,1,6,14,0,7,1,6,1,1,2,NEW,2008,Acura,TSX,1,1,1,2008,Globe,AZ
1173,14,4,11,0,0,0,0,0,1,0,1,10.66,0,LP007,1,1,1,1,1,1,6,8,0,5,1,7,1,1,1,NEW,2008,Toyota,Camry,1,1,1,1999,Payson,AZ
334,16,5,5,0,0,0,0,0,1,0,1,13.8,0,LP005,1,1,1,1,1,1,6,12,0,6,1,5,1,1,2,NEW,2008,Volvo,C30,1,1,1,1996,Marion,AR
1176,16,4,2,0,0,0,0,0,1,0,1,16.78,0,LP002,1,1,1,1,1,1,6,17,0,8,1,6,1,1,2,NEW,2008,Audi,A4,1,1,1,1999,Marion,AR
1177,1,5,5,0,0,0,0,0,1,0,1,27.264,0,LP009,1,1,1,1,1,1,6,8,0,3,1,3,1,1,1,NEW,2008,Acura,RL,1,1,1,2002,Courtland,CA
1026,15,7,24,0,0,0,0,0,1,0,1,13.55,0,LP001,1,1,1,1,1,1,6,14,0,7,1,7,1,1,1,NEW,2008,Honda,Accord2,1,1,1,1996,San Francisco,CA
138,21,3,10,0,0,0,0,0,1,0,1,16.57,0,LP004,1,1,1,1,1,1,6,5,0,5,1,6,1,1,1,NEW,2008,Honda,Accord2,1,1,1,2002,Valencia,CA
1174,17,7,2,0,0,0,0,0,1,0,1,22.95,0,LP009,1,1,1,1,1,1,6,11,0,3,1,5,1,1,2,NEW,2008,Acura,RL,1,1,1,2008,Pell City,AL
